gene,ISCI_primary_rank,ISCI_orthogonal,controller_verdict,therapeutic_convergence,convergence_verdict,board_category,druggability_tier,intervention_direction,penalty_flags,clinical_relevance_grade,decision_class
RB1CC1,1141.0,0.221031746031746,unsupported,-0.0017486400358622,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
MAPKAP1,1142.0,0.2206349206349206,unsupported,-0.3141837378506495,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
EPB41L3,1143.0,0.2204365079365079,unsupported,-0.2969542446925701,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
PEX6,1144.0,0.2192460317460317,unsupported,0.319606266453624,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
DDX17,1145.0,0.219047619047619,unsupported,-0.18701435786638,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
HNRNPA2B1,1146.0,0.2186507936507936,unsupported,-0.2180179011497164,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
PPCDC,1147.0,0.2178571428571428,unsupported,0.605286941772139,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
FGFR1OP2,1148.0,0.2168650793650793,unsupported,0.2664657707945108,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
SMG5,1149.0,0.2158730158730158,unsupported,-0.1125950098789455,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
ZNF470,1150.0,0.2134920634920634,unsupported,0.3224397632443029,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
MFHAS1,1151.0,0.2119047619047619,unsupported,0.0346608302928131,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
CKAP4,1152.0,0.2109126984126984,unsupported,0.2968423776950777,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
SLC25A26,1153.0,0.208531746031746,unsupported,0.0613587771443449,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
PFDN5,1154.0,0.208531746031746,unsupported,0.1189422850973037,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
ENO3,1155.0,0.2075396825396825,unsupported,-0.0467827177508701,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
ENDOG,1156.0,0.2073412698412698,unsupported,-0.1284940642799002,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
PDLIM2,1157.0,0.202579365079365,unsupported,-0.0537248997622851,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
EID2,1158.0,0.2021825396825396,unsupported,0.7537831702488398,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
EIF1AX,1159.0,0.2015873015873016,unsupported,-0.0007460121513916,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
GPRASP1,1160.0,0.2007936507936508,unsupported,0.1597756643356013,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
MAEA,1161.0,0.1994047619047619,unsupported,-0.1685101625349868,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
ATP5F1A,1162.0,0.1992063492063492,unsupported,0.4792209233199727,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
KAT7,1163.0,0.1988095238095238,unsupported,0.4902477402859362,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
MRPL45,1164.0,0.1954365079365079,unsupported,0.2358037372853279,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
ZNF703,1165.0,0.1952380952380952,unsupported,0.2748899877468759,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
PXMP4,1166.0,0.1948412698412698,unsupported,-0.4895387752249604,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
AK3,1167.0,0.1930555555555555,unsupported,-0.0660013967460586,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
COPRS,1168.0,0.190079365079365,unsupported,0.2710086829701095,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
ANKAR,1169.0,0.1896825396825396,unsupported,0.0298643736840138,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
AFG3L2,1170.0,0.1894841269841269,unsupported,-0.0536302845019668,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
NCBP3,1171.0,0.1890873015873015,unsupported,-0.2022404341105904,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
PTPN1,1171.0,0.1890873015873015,unsupported,-0.0243018826901232,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
THAP12,1173.0,0.1884920634920635,unsupported,0.3979315220471112,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
PROX2,1174.0,0.1876984126984127,unsupported,-0.1252422095970956,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
NRG2,1175.0,0.1875,unsupported,0.203581813773358,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
TXNL4B,1175.0,0.1875,unsupported,-0.1010175217512135,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
ZFYVE21,1177.0,0.1871031746031746,unsupported,0.1495785999132767,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
KHDRBS1,1178.0,0.1865079365079365,unsupported,-0.3466094981561229,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
PPM1L,1179.0,0.1861111111111111,unsupported,-0.0430957545014311,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
ATP5ME,1180.0,0.1859126984126984,unsupported,0.0353163469398168,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
CCR4,1181.0,0.1847222222222222,unsupported,-0.065515487216145,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
DNAJC2,1182.0,0.1845238095238095,unsupported,0.3634145564184178,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
RTN4IP1,1183.0,0.1831349206349206,unsupported,-0.039847186647694,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
PSMB9,1184.0,0.1779761904761904,unsupported,0.7239099737420026,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
NSUN4,1185.0,0.1767857142857142,unsupported,0.2139695546412036,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
NDUFS8,1186.0,0.1757936507936507,unsupported,-0.1137366698888398,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
WNK1,1187.0,0.1746031746031746,unsupported,-0.0310271314353802,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
FITM1,1188.0,0.1740079365079365,unsupported,-0.2112936583061925,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
ATP8B1,1189.0,0.1716269841269841,unsupported,-0.1056795254845789,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
CNOT11,1190.0,0.171031746031746,unsupported,0.4924647870828953,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
IMMP2L,1191.0,0.1702380952380952,unsupported,0.3555543101876483,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
KLHDC10,1192.0,0.1698412698412698,unsupported,0.2606517852579926,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
TCEAL1,1193.0,0.1696428571428571,unsupported,0.0861420023434112,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
MEST,1194.0,0.1676587301587301,unsupported,0.0747146004043232,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
MFN2,1195.0,0.166468253968254,unsupported,0.2655840554946879,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
KRCC1,1196.0,0.1642857142857142,unsupported,0.0208488032432585,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
TNNC1,1196.0,0.1642857142857142,unsupported,-0.1854462793428265,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
ARID2,1198.0,0.1638888888888889,unsupported,0.0664903014077673,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
POLDIP3,1199.0,0.1634920634920635,unsupported,-0.2643806134065988,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
SLC17A5,1200.0,0.1615079365079365,unsupported,0.0245004390987724,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
PPDPF,1201.0,0.1589285714285714,unsupported,0.2233161194260907,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
APC,1202.0,0.1587301587301587,unsupported,0.2989397025520243,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
C1orf21,1203.0,0.1583333333333333,unsupported,-0.0580506459512546,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
PARP14,1204.0,0.1482142857142857,unsupported,-0.0402813817496671,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
EMC6,1205.0,0.1466269841269841,unsupported,-0.3159619508302074,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
CRYZL1,1206.0,0.1464285714285714,unsupported,-0.2952660861680925,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
TMEM131L,1207.0,0.1448412698412698,unsupported,-0.0905043587002563,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
GDF11,1208.0,0.1436507936507936,unsupported,-0.2492525918370261,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
ATG12,1209.0,0.1428571428571428,unsupported,0.1078461226357314,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
MOV10,1210.0,0.1408730158730158,unsupported,0.0226630157482037,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
GLIPR2,1211.0,0.1373015873015873,unsupported,0.0256309746592615,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
PAK1,1212.0,0.131547619047619,unsupported,0.1187981282721176,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
EZH2,1213.0,0.1281746031746031,unsupported,-0.0165920612015686,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
MOSPD2,1214.0,0.1253968253968254,unsupported,0.4221996487314067,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
NAF1,1215.0,0.1246031746031746,unsupported,0.0672661678712365,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
HSD17B13,1216.0,0.1242063492063492,unsupported,-0.469670578343391,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
SLC7A11,1217.0,0.123015873015873,unsupported,0.4442340923338785,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
NABP1,1218.0,0.1222222222222222,unsupported,0.1823732671868162,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
ZNF93,1219.0,0.1172619047619047,unsupported,-0.0210277203283603,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
APOBEC3B,1220.0,0.117063492063492,unsupported,0.3133395400971232,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
TRIM2,1220.0,0.117063492063492,unsupported,-0.0456370819349876,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
COMMD10,1222.0,0.1166666666666666,unsupported,0.7351982139532325,favorable,A_manufacturing_modulation,no_chembl_target,titratable,none,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
ZNF518A,1223.0,0.113095238095238,unsupported,0.0263655385604478,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
GIPC3,1224.0,0.1128968253968254,unsupported,-0.0265321285060187,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
ALKBH2,1225.0,0.1125,unsupported,0.2188468558080939,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
SLC5A6,1226.0,0.1079365079365079,unsupported,0.0663898902988096,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
TIA1,1227.0,0.1075396825396825,unsupported,-0.1504415372850317,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
RWDD2B,1228.0,0.1053571428571428,unsupported,0.0161724563120026,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
PDCD2L,1229.0,0.1049603174603174,unsupported,0.0869883400899223,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
NIPBL,1230.0,0.1029761904761904,unsupported,-0.3396737631420365,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
MMP9,1231.0,0.0996031746031746,unsupported,0.1353397838292992,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
ADAM19,1232.0,0.0990079365079365,unsupported,0.0166794743400355,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
TXNL1,1233.0,0.0982142857142857,unsupported,0.126933824500805,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
ZNF148,1234.0,0.098015873015873,unsupported,0.2610109208403887,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
LRRC8A,1235.0,0.0938492063492063,unsupported,-0.1474213269480615,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
BAHD1,1236.0,0.0916666666666666,unsupported,-0.1408387860904202,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
PIGB,1237.0,0.0906746031746031,unsupported,-0.038274467078237,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
UBE2L3,1238.0,0.0904761904761904,unsupported,-0.0865379059465603,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
DRAP1,1239.0,0.0884920634920635,unsupported,0.4373179256720522,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
CBLL1,1240.0,0.0869047619047619,unsupported,0.0206125228129292,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
TM2D1,1241.0,0.0869047619047619,unsupported,-0.2419378963543937,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
RHEB,1242.0,0.0827380952380952,unsupported,0.1121768642016873,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
STX16,1243.0,0.0781746031746031,unsupported,0.508420087441179,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
SINHCAF,1244.0,0.0753968253968254,unsupported,0.2058644546755138,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
SLC25A27,1245.0,0.0740079365079365,unsupported,-0.1755736860420908,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
PELO,1246.0,0.0738095238095238,unsupported,-0.157479976785191,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
COG6,1247.0,0.073015873015873,unsupported,0.0587531531896201,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
NFKBIL1,1248.0,0.0698412698412698,unsupported,-0.1247313640219179,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
IL4I1,1249.0,0.0684523809523809,unsupported,-0.1570708907551471,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
AP1S2,1250.0,0.0517857142857142,unsupported,-0.1661760368068415,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
ERGIC3,1251.0,0.0507936507936507,unsupported,-0.1252185760441664,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
FAM161A,1251.0,0.0507936507936507,unsupported,0.0498183969464392,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
USP28,1253.0,0.0488095238095238,unsupported,0.1263511401222397,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
RNFT1,1254.0,0.0394841269841269,unsupported,0.6603065219333716,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
SMAD3,1255.0,0.0380952380952381,unsupported,-0.4804380181040379,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
NRAS,1256.0,0.035515873015873,unsupported,0.1051585137055236,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
